frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto,data.data,data.len,udp.srcport,udp.dstport,udp.length,eth.addr.oui_resolved,tcp.srcport,tcp.dstport,tcp.len
"96","Jun  8, 2020 09:42:05.231215000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","01:00:5e:7f:ff:fa","192.168.1.1","239.255.255.250","17",,,"53832","1900","335","Zyxel Communications Corporation",,,
"97","Jun  8, 2020 09:42:05.333793000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","01:00:5e:7f:ff:fa","192.168.1.1","239.255.255.250","17",,,"53832","1900","344","Zyxel Communications Corporation",,,
"98","Jun  8, 2020 09:42:05.378579000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d","81.161.59.127","192.168.1.182","6",,,,,,"Tp-Link Technologies Co.,Ltd.","80","51031","0"
"99","Jun  8, 2020 09:42:05.378668000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","98:0d:67:33:29:70","192.168.1.182","81.161.59.127","6",,,,,,"Zyxel Communications Corporation","51031","80","0"
"100","Jun  8, 2020 09:42:05.538668000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","01:00:5e:7f:ff:fa","192.168.1.1","239.255.255.250","17",,,"53832","1900","344","Zyxel Communications Corporation",,,
"101","Jun  8, 2020 09:42:05.641288000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","01:00:5e:7f:ff:fa","192.168.1.1","239.255.255.250","17",,,"53832","1900","399","Zyxel Communications Corporation",,,
"102","Jun  8, 2020 09:42:05.743763000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","01:00:5e:7f:ff:fa","192.168.1.1","239.255.255.250","17",,,"53832","1900","399","Zyxel Communications Corporation",,,
"103","Jun  8, 2020 09:42:05.846342000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","01:00:5e:7f:ff:fa","192.168.1.1","239.255.255.250","17",,,"35587","1900","409","Zyxel Communications Corporation",,,
"104","Jun  8, 2020 09:42:05.948757000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","01:00:5e:7f:ff:fa","192.168.1.1","239.255.255.250","17",,,"35587","1900","409","Zyxel Communications Corporation",,,
"105","Jun  8, 2020 09:42:06.969727000 Mitteleuropäische Sommerzeit","cc:2d:b7:bf:3b:e0","01:00:5e:00:00:fb","192.168.1.57","224.0.0.251","17",,,"5353","5353","57","Apple, Inc.",,,
"106","Jun  8, 2020 09:42:06.974061000 Mitteleuropäische Sommerzeit","cc:2d:b7:bf:3b:e0","33:33:00:00:00:fb",,,,,,"5353","5353","57","Apple, Inc.",,,
"107","Jun  8, 2020 09:42:09.938362000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","ff:ff:ff:ff:ff:ff",,,,,,,,,"Zyxel Communications Corporation",,,
"108","Jun  8, 2020 09:42:11.606554000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d","81.161.59.87","192.168.1.182","6",,,,,,"Tp-Link Technologies Co.,Ltd.","80","50976","0"
"109","Jun  8, 2020 09:42:11.606643000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","98:0d:67:33:29:70","192.168.1.182","81.161.59.87","6",,,,,,"Zyxel Communications Corporation","50976","80","0"
"110","Jun  8, 2020 09:42:12.295364000 Mitteleuropäische Sommerzeit","cc:2d:b7:bf:3b:e0","01:00:5e:7f:ff:fa","192.168.1.57","239.255.255.250","17",,,"53964","1900","133","Apple, Inc.",,,
